Wavelength (nm),Transmission (%)
942,74.85321427
941,74.90007782
940,74.94435883
939,75.01836396
938,75.07810593
937,75.16791916
936,75.25546646
935,75.35272598
934,75.44721985
933,75.55647278
932,75.66656113
931,75.7807808
930,75.91773224
929,76.04389954
928,76.19486237
927,76.34999466
926,76.49253464
925,76.65772248
924,76.84456253
923,77.03300858
922,77.21545792
921,77.39747239
920,77.59573746
919,77.79172516
918,78.00232315
917,78.23097992
916,78.45579148
915,78.67840195
914,78.90470505
913,79.13806916
912,79.37164688
911,79.61251068
910,79.86455155
909,80.09930039
908,80.34524918
907,80.5759964
906,80.82488251
905,81.06412125
904,81.29622269
903,81.53216553
902,81.75340271
901,81.97283555
900,82.19120789
899,82.40501786
898,82.61741257
897,82.82866669
896,83.0077324
895,83.18388749
894,83.3754921
893,83.53143311
892,83.6956482
891,83.84774018
890,83.99616623
889,84.11576081
888,84.24628067
887,84.36165238
886,84.45569229
885,84.56105805
884,84.65266419
883,84.72241211
882,84.78665161
881,84.8573227
880,84.90400696
879,84.94400025
878,85.00778199
877,85.01011276
876,85.05767822
875,85.08887482
874,85.10218048
873,85.11251068
872,85.13221741
871,85.15089798
870,85.14955139
869,85.1743393
868,85.17693329
867,85.1864357
866,85.22041703
865,85.23012162
864,85.25549317
863,85.29453278
862,85.3003273
861,85.34152985
860,85.39471436
859,85.43477631
858,85.49046326
857,85.56658936
856,85.64301682
855,85.7218895
854,85.82421875
853,85.94642258
852,86.04384613
851,86.18753434
850,86.32899094
849,86.48042679
848,86.66101074
847,86.85180664
846,87.01620484
845,87.22640991
844,87.46695328
843,87.6483078
842,87.90631104
841,88.15411377
840,88.42489243
839,88.65410996
838,88.96629334
837,89.27138519
836,89.55373764
835,89.86896515
834,90.21182633
833,90.53040696
832,90.8698082
831,91.16248703
830,91.53713227
829,91.86315155
828,92.19384766
827,92.59205628
826,92.88930512
825,93.21741868
824,93.55434418
823,93.87064743
822,94.21707154
821,94.5244484
820,94.82884598
819,95.087883
818,95.38358689
817,95.62895203
816,95.91172791
815,96.14249421
814,96.44469452
813,96.58549118
812,96.78968811
811,96.97611237
810,97.11347961
809,97.2326889
808,97.3755188
807,97.51086045
806,97.61101914
805,97.70905685
804,97.83567048
803,97.83536148
802,97.89642334
801,97.89303208
800,97.93994522
799,97.96055603
798,98.00434113
797,98.03174591
796,98.00819779
795,97.94662857
794,97.93198395
793,97.89031601
792,97.88256836
791,97.83289719
790,97.77842331
789,97.78972626
788,97.76203156
787,97.71226502
786,97.67216874
785,97.63654328
784,97.64699555
783,97.61868668
782,97.62555313
781,97.59662628
780,97.58623124
779,97.55835724
778,97.59358597
777,97.60091782
776,97.63308334
775,97.62505722
774,97.61227036
773,97.68209076
772,97.7341919
771,97.7482071
770,97.79148102
769,97.83119583
768,97.90615845
767,97.94614411
766,97.99273301
765,98.02741242
764,98.09608841
763,98.13154602
762,98.16749191
761,98.16368104
760,98.20933533
759,98.22226334
758,98.28141403
757,98.2899437
756,98.28656769
755,98.32314682
754,98.32632065
753,98.287426
752,98.27872086
751,98.27002335
750,98.24554825
749,98.21608353
748,98.17169571
747,98.06556702
746,98.06256104
745,98.04673004
744,97.90888596
743,97.83478165
742,97.82188034
741,97.71601868
740,97.66080856
739,97.60724259
738,97.50645447
737,97.49548722
736,97.42017746
735,97.32276917
734,97.33507919
733,97.25327683
732,97.13962174
731,97.1149025
730,97.11825943
729,97.1039505
728,97.08942032
727,97.10404206
726,97.11220169
725,97.04878235
724,97.13112641
723,97.11964035
722,97.14780426
721,97.22268677
720,97.17469788
719,97.24975968
718,97.28164673
717,97.36634064
716,97.4049263
715,97.47488022
714,97.5165329
713,97.59654999
712,97.62299347
711,97.69333267
710,97.73188782
709,97.75875474
708,97.80181504
707,97.84664536
706,97.88125992
705,97.90275955
704,97.88654709
703,97.89838028
702,97.89985657
701,97.90711594
700,97.88088227
699,97.83049011
698,97.78657913
697,97.7447815
696,97.70654679
695,97.61985016
694,97.56314468
693,97.48421097
692,97.4243927
691,97.35032654
690,97.28123474
689,97.19344711
688,97.12752533
687,97.03956604
686,96.98840332
685,96.92385864
684,96.90343094
683,96.83006668
682,96.8087349
681,96.78368378
680,96.76117325
679,96.77279663
678,96.80721283
677,96.81148148
676,96.86152268
675,96.90317917
674,96.96035004
673,97.01689148
672,97.09327698
671,97.16840363
670,97.24777985
669,97.34250259
668,97.4313469
667,97.50445175
666,97.61048127
665,97.66397477
664,97.76813126
663,97.85055924
662,97.90776825
661,97.97018433
660,98.06518936
659,98.07780075
658,98.09388352
657,98.15187073
656,98.12234879
655,98.13125229
654,98.10187912
653,98.10676575
652,98.06097412
651,98.01612091
650,97.98170853
649,97.91630173
648,97.84918976
647,97.7887764
646,97.71342087
645,97.65788651
644,97.59904862
643,97.53195191
642,97.50934601
641,97.43746948
640,97.4107132
639,97.39204788
638,97.40390778
637,97.40337372
636,97.41833878
635,97.4466362
634,97.49353409
633,97.5598259
632,97.57632447
631,97.67103577
630,97.74967575
629,97.83781052
628,97.92463303
627,98.01145554
626,98.11194611
625,98.18719101
624,98.24591064
623,98.33889771
622,98.36843109
621,98.42482758
620,98.46196747
619,98.45899964
618,98.4414978
617,98.4073143
616,98.36587143
615,98.30771637
614,98.25597
613,98.1615181
612,98.03551102
611,97.93162155
610,97.81720352
609,97.66480255
608,97.55909729
607,97.44258499
606,97.30083084
605,97.20106125
604,97.09852982
603,97.01537705
602,96.95552063
601,96.8924408
600,96.84059906
599,96.83377457
598,96.82985688
597,96.86485672
596,96.88533402
595,96.94641877
594,97.00766373
593,97.07245636
592,97.16464996
591,97.25307846
590,97.34566879
589,97.40634156
588,97.51701355
587,97.59936905
586,97.66303253
585,97.69247818
584,97.7407341
583,97.75670624
582,97.74956513
581,97.7485733
580,97.72237397
579,97.63735581
578,97.57967759
577,97.50596237
576,97.38209534
575,97.29275513
574,97.20059967
573,97.09616089
572,97.01949311
571,96.95441818
570,96.86424255
569,96.81011963
568,96.76038742
567,96.72884369
566,96.71944428
565,96.74248887
564,96.79063034
563,96.80901718
562,96.86735916
561,96.96401596
560,96.99331284
559,97.0933342
558,97.17622376
557,97.25884247
556,97.31597519
555,97.36388779
554,97.4173317
553,97.44901657
552,97.4439087
551,97.43559265
550,97.40017319
549,97.34729767
548,97.29631043
547,97.25103379
546,97.17646027
545,97.09275437
544,97.0257988
543,96.98084259
542,96.94079972
541,96.89206314
540,96.90049363
539,96.91814041
538,96.96213913
537,97.00884629
536,97.07225037
535,97.1436348
534,97.26773453
533,97.38288498
532,97.4781456
531,97.62263871
530,97.71149445
529,97.82110596
528,97.884552
527,97.94206619
526,97.98135376
525,97.98961258
524,97.99455262
523,97.90419007
522,97.87046051
521,97.78783035
520,97.73003006
519,97.66476059
518,97.58919144
517,97.50920868
516,97.46962738
515,97.43218231
514,97.41090394
513,97.45277405
512,97.47311783
511,97.5479393
510,97.61142731
509,97.68988037
508,97.75714875
507,97.8391304
506,97.89933014
505,97.93688965
504,97.9102478
503,97.91764069
502,97.85837174
501,97.80075836
500,97.721344
499,97.59693527
498,97.47557068
497,97.37825394
496,97.252388
495,97.1555748
494,97.12417603
493,97.07036209
492,97.09923554
491,97.11787796
490,97.14013291
489,97.25500107
488,97.3464241
487,97.45310212
486,97.56644821
485,97.67571259
484,97.73593903
483,97.79687119
482,97.79202271
481,97.6724968
480,97.63584137
479,97.50471115
478,97.40488434
477,97.27649689
476,97.14323044
475,97.0178032
474,96.96403503
473,96.92980957
472,96.89155197
471,96.96228791
470,97.00054169
469,97.0907135
468,97.14883041
467,97.22578812
466,97.29271317
465,97.32746506
464,97.34571457
463,97.3485756
462,97.31689835
461,97.28448105
460,97.20384598
459,97.24343109
458,97.21374512
457,97.30907822
456,97.28687287
455,97.3184166
454,97.33924103
453,97.27737427
452,97.13707734
451,96.98637009
450,96.68804932
449,96.32532883
448,95.97392655
447,95.64834214
446,95.36531448
445,95.28750229
444,95.2300911
443,95.35187912
442,95.61198425
441,95.88784027
440,96.12690354
439,96.19768524
438,96.1096344
437,95.7509079
436,95.1065445
435,94.15805817
434,92.61933518
433,90.17744827
432,86.22988892
431,80.94330597
430,74.55871582
429,67.67258644
428,60.98322392
427,55.77106094
426,52.11670161
425,49.51077175
424,47.4076581
423,44.82951963
422,41.09465432
421,36.08609837
420,30.1506018
419,23.78262859
418,17.78040123
417,12.59528135
416,8.528359995
415,5.797902078
414,3.952609673
413,2.703868561
412,1.836723931
411,1.30816677
410,1.010178721
409,0.911787696
408,0.606602353
407,0.607914239
406,0.518152386
405,0.515660763
404,0.432030492
403,0.502249226
402,0.628086925
401,0.561182261
400,0.634859443
399,0.604228646
398,0.853766769
397,0.846276969
396,0.841667343
395,0.945234868
394,1.018750735
393,0.799434714
392,0.708085755
391,0.563327592
390,0.446436126
389,0.379036121
388,0.215277407
387,0.242171519
386,0.140451696
385,0.311574146
384,0.082641281
383,0.296496786
382,0.063799049
381,0.213162541
380,0.061073689
379,0.142276868
378,0.053465418
377,0.104095973
376,0.384591103
375,0.118195262
374,0.507100254
373,0.262660705
372,0.029479575
371,0.118207423
370,0.071047915
369,0.348463178
368,0.351805687
367,0.257033698
366,0.357429955
365,0.241890729
364,0.346439451
363,0.353508338
362,0.372549016
361,0.05147782
360,0.407267019
359,0.184710151
358,0.213772831
357,0.258806661
356,0.388547137
355,0.534717247
354,0.573829304
353,0.53921511
352,0.471829362
351,0.53591267
350,0.870797008
349,0.458263293
348,0.447041139
347,0.409954205
346,0.25256291
345,0.673874184
344,0.598506846
343,0.519673497
342,1.056185991
341,0.703078583
340,0.923023961
339,0.621751894
338,0.748732403
337,0.648151159
336,0.479654655
335,0.371750202
334,0.593106777
333,0.408802077
332,1.576583743
331,1.491118491
330,1.851796284
329,3.271173671
328,3.884761147
327,5.378449262
326,5.307364779
325,6.556491316
324,7.730610547
323,9.893072308
322,13.01540291
321,16.11386645
320,19.73559725
319,20.73266411
318,20.08523965
317,20.38510966
316,19.899961
315,17.57988644
314,18.27451182
313,13.97252154
312,12.66926312
311,8.828314421
310,8.30468178
309,7.440597059
308,7.05148363
307,6.155042856
306,7.949849488
305,6.117951306
304,6.842098056
303,6.110500652
302,5.265084982
301,6.069865403
300,7.416074751
299,5.438118758
298,6.408232332
297,5.96863532
296,6.497317435
295,6.805316448
294,6.743206682
293,5.756046415
292,6.880716442
291,5.678627908
290,5.054088831
289,6.325166581
288,5.647727967
287,4.983024121
286,3.755345524
285,3.483527303
284,4.272597671
283,3.050524056
282,1.973831028
281,0.996078878
280,1.526502937
279,0.192593753
278,1.240317345
277,0.702865809
276,0.410747662
275,0.944370046
274,0.41938871
273,0.882428363
272,0.57560993
271,0.084599156
270,0.132647548
269,0.420393929
268,0.28624174
267,0.543809816
266,0.271971509
265,0.548775658
264,0.219619453
263,0.446850449
262,0.568420887
261,0.676803648
260,0.312423751
259,0.418859422
258,0.296618417
257,0.551278412
256,0.631473392
255,0.255277075
254,0.8363823
253,0.72549665
252,0.639530495
251,0.144527366
250,0.369096987
